Date,Open,High,Low,Close,Adj Close,Volume
2003-12-18,0.710000,0.770000,0.710000,0.770000,0.770000,26000
2003-12-19,0.750000,0.800000,0.750000,0.800000,0.800000,900
2003-12-22,0.800000,0.800000,0.780000,0.780000,0.780000,18200
2003-12-23,0.780000,0.780000,0.730000,0.730000,0.730000,1600
2003-12-24,0.730000,0.730000,0.730000,0.730000,0.730000,5800
2003-12-26,0.750000,0.750000,0.730000,0.750000,0.750000,26000
2003-12-29,0.730000,0.730000,0.730000,0.730000,0.730000,17200
2003-12-30,0.730000,0.730000,0.710000,0.710000,0.710000,26200
2003-12-31,0.710000,0.730000,0.710000,0.720000,0.720000,8200
2004-01-02,0.720000,0.720000,0.720000,0.720000,0.720000,200
2004-01-05,0.720000,0.750000,0.720000,0.750000,0.750000,5200
2004-01-06,0.780000,0.780000,0.750000,0.780000,0.780000,26500
2004-01-07,0.750000,0.780000,0.750000,0.780000,0.780000,3600
2004-01-08,0.750000,0.750000,0.750000,0.750000,0.750000,200
2004-01-09,0.750000,0.750000,0.750000,0.750000,0.750000,2000
2004-01-12,0.750000,0.750000,0.750000,0.750000,0.750000,200
2004-01-13,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-01-14,0.750000,0.750000,0.750000,0.750000,0.750000,600
2004-01-15,0.750000,0.770000,0.720000,0.720000,0.720000,35200
2004-01-16,0.720000,0.720000,0.720000,0.720000,0.720000,300
2004-01-20,0.730000,0.730000,0.720000,0.720000,0.720000,5900
2004-01-21,0.720000,0.720000,0.720000,0.720000,0.720000,0
2004-01-22,0.720000,0.730000,0.720000,0.730000,0.730000,20000
2004-01-23,0.730000,0.740000,0.730000,0.740000,0.740000,58300
2004-01-26,0.740000,0.750000,0.740000,0.750000,0.750000,1800
2004-01-27,0.740000,0.750000,0.740000,0.740000,0.740000,8300
2004-01-28,0.740000,0.740000,0.740000,0.740000,0.740000,0
2004-01-29,0.740000,0.740000,0.740000,0.740000,0.740000,5400
2004-01-30,0.740000,0.740000,0.740000,0.740000,0.740000,0
2004-02-02,0.740000,0.740000,0.740000,0.740000,0.740000,0
2004-02-03,0.740000,0.740000,0.740000,0.740000,0.740000,1100
2004-02-04,0.750000,0.750000,0.740000,0.740000,0.740000,2100
2004-02-05,0.740000,0.740000,0.740000,0.740000,0.740000,2800
2004-02-06,0.740000,0.740000,0.740000,0.740000,0.740000,4700
2004-02-09,0.740000,0.740000,0.740000,0.740000,0.740000,1200
2004-02-10,0.740000,0.740000,0.740000,0.740000,0.740000,500
2004-02-11,0.740000,0.740000,0.730000,0.730000,0.730000,10600
2004-02-12,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-02-13,0.730000,0.740000,0.730000,0.740000,0.740000,3600
2004-02-17,0.730000,0.730000,0.730000,0.730000,0.730000,900
2004-02-18,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-02-19,0.730000,0.730000,0.730000,0.730000,0.730000,6000
2004-02-20,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-02-23,0.730000,0.730000,0.730000,0.730000,0.730000,200
2004-02-24,0.730000,0.730000,0.730000,0.730000,0.730000,5000
2004-02-25,0.730000,0.730000,0.730000,0.730000,0.730000,200
2004-02-26,0.730000,0.730000,0.730000,0.730000,0.730000,100
2004-02-27,0.730000,0.730000,0.730000,0.730000,0.730000,400
2004-03-01,0.730000,0.730000,0.730000,0.730000,0.730000,2000
2004-03-02,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-03-03,0.730000,0.730000,0.730000,0.730000,0.730000,13900
2004-03-04,0.750000,0.750000,0.730000,0.730000,0.730000,2600
2004-03-05,0.730000,0.730000,0.720000,0.720000,0.720000,32800
2004-03-08,0.740000,0.740000,0.740000,0.740000,0.740000,1000
2004-03-09,0.730000,0.730000,0.730000,0.730000,0.730000,200
2004-03-10,0.750000,0.770000,0.730000,0.730000,0.730000,20300
2004-03-11,0.750000,0.750000,0.750000,0.750000,0.750000,3700
2004-03-12,0.770000,0.770000,0.770000,0.770000,0.770000,4000
2004-03-15,0.750000,0.750000,0.750000,0.750000,0.750000,2500
2004-03-16,0.730000,0.750000,0.730000,0.750000,0.750000,16700
2004-03-17,0.730000,0.730000,0.730000,0.730000,0.730000,400
2004-03-18,0.730000,0.730000,0.730000,0.730000,0.730000,13400
2004-03-19,0.730000,0.730000,0.730000,0.730000,0.730000,3100
2004-03-22,0.730000,0.730000,0.730000,0.730000,0.730000,300
2004-03-23,0.730000,0.730000,0.730000,0.730000,0.730000,3400
2004-03-24,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-03-25,0.730000,0.730000,0.730000,0.730000,0.730000,700
2004-03-26,0.730000,0.740000,0.730000,0.740000,0.740000,15300
2004-03-29,0.730000,0.730000,0.730000,0.730000,0.730000,3100
2004-03-30,0.730000,0.730000,0.730000,0.730000,0.730000,1000
2004-03-31,0.730000,0.730000,0.730000,0.730000,0.730000,100
2004-04-01,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-04-02,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-04-05,0.730000,0.730000,0.730000,0.730000,0.730000,4000
2004-04-06,0.730000,0.730000,0.730000,0.730000,0.730000,400
2004-04-07,0.730000,0.730000,0.730000,0.730000,0.730000,2100
2004-04-08,0.730000,0.730000,0.730000,0.730000,0.730000,700
2004-04-12,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-04-13,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-04-14,0.730000,0.730000,0.730000,0.730000,0.730000,23000
2004-04-15,0.730000,0.730000,0.730000,0.730000,0.730000,1200
2004-04-16,0.730000,0.730000,0.730000,0.730000,0.730000,2500
2004-04-19,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-04-20,0.730000,0.730000,0.730000,0.730000,0.730000,2300
2004-04-21,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-04-22,0.750000,0.750000,0.730000,0.730000,0.730000,7100
2004-04-23,0.740000,0.740000,0.720000,0.730000,0.730000,6700
2004-04-26,0.720000,0.720000,0.720000,0.720000,0.720000,200
2004-04-27,0.750000,0.750000,0.750000,0.750000,0.750000,1000
2004-04-28,0.750000,0.750000,0.750000,0.750000,0.750000,1000
2004-04-29,0.730000,0.740000,0.730000,0.730000,0.730000,3700
2004-04-30,0.730000,0.730000,0.730000,0.730000,0.730000,200
2004-05-03,0.730000,0.730000,0.730000,0.730000,0.730000,1400
2004-05-04,0.730000,0.730000,0.730000,0.730000,0.730000,500
2004-05-05,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-05-06,0.730000,0.730000,0.730000,0.730000,0.730000,500
2004-05-07,0.730000,0.730000,0.730000,0.730000,0.730000,1100
2004-05-10,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-05-11,0.730000,0.730000,0.730000,0.730000,0.730000,500
2004-05-12,0.730000,0.730000,0.730000,0.730000,0.730000,10800
2004-05-13,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-05-14,0.730000,0.730000,0.730000,0.730000,0.730000,200
2004-05-17,0.730000,0.740000,0.730000,0.730000,0.730000,29600
2004-05-18,0.740000,0.800000,0.740000,0.800000,0.800000,8000
2004-05-19,0.740000,0.750000,0.740000,0.740000,0.740000,5200
2004-05-20,0.740000,0.740000,0.740000,0.740000,0.740000,2500
2004-05-21,0.740000,0.740000,0.740000,0.740000,0.740000,0
2004-05-24,0.740000,0.740000,0.730000,0.730000,0.730000,5700
2004-05-25,0.730000,0.730000,0.730000,0.730000,0.730000,200
2004-05-26,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-05-27,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-05-28,0.750000,0.750000,0.730000,0.730000,0.730000,800
2004-06-01,0.730000,0.730000,0.730000,0.730000,0.730000,100
2004-06-02,0.730000,0.730000,0.730000,0.730000,0.730000,1300
2004-06-03,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-06-04,0.730000,0.730000,0.730000,0.730000,0.730000,300
2004-06-07,0.730000,0.730000,0.730000,0.730000,0.730000,200
2004-06-08,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-06-09,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-06-10,0.730000,0.730000,0.730000,0.730000,0.730000,2300
2004-06-14,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-06-15,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-06-16,0.730000,0.730000,0.730000,0.730000,0.730000,1700
2004-06-17,0.730000,0.730000,0.730000,0.730000,0.730000,15100
2004-06-18,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-06-21,0.730000,0.730000,0.730000,0.730000,0.730000,3300
2004-06-22,0.740000,0.740000,0.740000,0.740000,0.740000,6000
2004-06-23,0.740000,0.740000,0.740000,0.740000,0.740000,0
2004-06-24,0.740000,0.740000,0.740000,0.740000,0.740000,0
2004-06-25,0.730000,0.730000,0.730000,0.730000,0.730000,6000
2004-06-28,0.730000,0.730000,0.730000,0.730000,0.730000,100
2004-06-29,0.750000,0.750000,0.730000,0.730000,0.730000,10200
2004-06-30,0.730000,0.730000,0.730000,0.730000,0.730000,1000
2004-07-01,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-07-02,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-07-06,0.730000,0.750000,0.730000,0.750000,0.750000,29900
2004-07-07,0.750000,0.750000,0.750000,0.750000,0.750000,300
2004-07-08,0.750000,0.750000,0.750000,0.750000,0.750000,400
2004-07-09,0.750000,0.750000,0.750000,0.750000,0.750000,3500
2004-07-12,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-07-13,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-07-14,0.750000,0.750000,0.750000,0.750000,0.750000,16100
2004-07-15,0.750000,0.750000,0.750000,0.750000,0.750000,1000
2004-07-16,0.750000,0.750000,0.750000,0.750000,0.750000,200
2004-07-19,0.750000,0.750000,0.750000,0.750000,0.750000,200
2004-07-20,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-07-21,0.750000,0.750000,0.750000,0.750000,0.750000,400
2004-07-22,0.750000,0.750000,0.750000,0.750000,0.750000,700
2004-07-23,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-07-26,0.750000,0.750000,0.750000,0.750000,0.750000,500
2004-07-27,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-07-28,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-07-29,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-07-30,0.750000,0.750000,0.750000,0.750000,0.750000,500
2004-08-02,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-03,0.750000,0.750000,0.750000,0.750000,0.750000,300
2004-08-04,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-05,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-06,0.750000,0.770000,0.750000,0.770000,0.770000,7000
2004-08-09,0.800000,0.800000,0.770000,0.770000,0.770000,10500
2004-08-10,0.790000,0.790000,0.790000,0.790000,0.790000,200
2004-08-11,0.790000,0.790000,0.790000,0.790000,0.790000,0
2004-08-12,0.750000,0.790000,0.750000,0.790000,0.790000,2200
2004-08-13,0.790000,0.790000,0.790000,0.790000,0.790000,5000
2004-08-16,0.790000,0.790000,0.790000,0.790000,0.790000,0
2004-08-17,0.750000,0.750000,0.750000,0.750000,0.750000,100
2004-08-18,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-19,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-20,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-23,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-24,0.750000,0.750000,0.750000,0.750000,0.750000,500
2004-08-25,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-26,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-08-27,0.750000,0.750000,0.750000,0.750000,0.750000,500
2004-08-30,0.750000,0.750000,0.750000,0.750000,0.750000,100
2004-08-31,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-09-01,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-09-02,0.750000,0.750000,0.750000,0.750000,0.750000,100
2004-09-03,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-09-07,0.750000,0.750000,0.750000,0.750000,0.750000,300
2004-09-08,0.750000,0.750000,0.750000,0.750000,0.750000,600
2004-09-09,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-09-10,0.750000,0.750000,0.750000,0.750000,0.750000,100
2004-09-13,0.750000,0.750000,0.750000,0.750000,0.750000,500
2004-09-14,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-09-15,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-09-16,0.750000,0.750000,0.750000,0.750000,0.750000,100
2004-09-17,0.750000,0.750000,0.750000,0.750000,0.750000,300
2004-09-20,0.750000,0.750000,0.750000,0.750000,0.750000,200
2004-09-21,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-09-22,0.750000,0.750000,0.750000,0.750000,0.750000,500
2004-09-23,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-09-24,0.750000,0.750000,0.750000,0.750000,0.750000,900
2004-09-27,0.750000,0.750000,0.750000,0.750000,0.750000,10500
2004-09-28,0.750000,0.750000,0.750000,0.750000,0.750000,5400
2004-09-29,0.750000,0.750000,0.750000,0.750000,0.750000,10500
2004-09-30,0.750000,0.750000,0.750000,0.750000,0.750000,5000
2004-10-01,0.750000,0.750000,0.750000,0.750000,0.750000,300
2004-10-04,0.750000,0.750000,0.750000,0.750000,0.750000,200
2004-10-05,0.750000,0.750000,0.750000,0.750000,0.750000,1800
2004-10-06,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-10-07,0.750000,0.750000,0.750000,0.750000,0.750000,4000
2004-10-08,0.750000,0.750000,0.750000,0.750000,0.750000,1800
2004-10-11,0.750000,0.750000,0.750000,0.750000,0.750000,5000
2004-10-12,0.750000,0.750000,0.750000,0.750000,0.750000,300
2004-10-13,0.750000,0.750000,0.750000,0.750000,0.750000,11400
2004-10-14,0.740000,0.740000,0.740000,0.740000,0.740000,800
2004-10-15,0.740000,0.740000,0.740000,0.740000,0.740000,100
2004-10-18,0.740000,0.740000,0.740000,0.740000,0.740000,0
2004-10-19,0.740000,0.740000,0.740000,0.740000,0.740000,400
2004-10-20,0.740000,0.740000,0.740000,0.740000,0.740000,700
2004-10-21,0.740000,0.740000,0.740000,0.740000,0.740000,2100
2004-10-22,0.720000,0.720000,0.720000,0.720000,0.720000,9000
2004-10-25,0.720000,0.720000,0.720000,0.720000,0.720000,0
2004-10-26,0.720000,0.720000,0.720000,0.720000,0.720000,1100
2004-10-27,0.720000,0.720000,0.720000,0.720000,0.720000,18100
2004-10-28,0.720000,0.720000,0.720000,0.720000,0.720000,0
2004-10-29,0.720000,0.720000,0.720000,0.720000,0.720000,400
2004-11-01,0.750000,0.750000,0.720000,0.720000,0.720000,300
2004-11-02,0.720000,0.720000,0.720000,0.720000,0.720000,200
2004-11-03,0.720000,0.720000,0.720000,0.720000,0.720000,1800
2004-11-04,0.720000,0.720000,0.720000,0.720000,0.720000,1400
2004-11-05,0.720000,0.720000,0.720000,0.720000,0.720000,2000
2004-11-08,0.720000,0.720000,0.720000,0.720000,0.720000,0
2004-11-09,0.720000,0.720000,0.720000,0.720000,0.720000,17200
2004-11-10,0.720000,0.750000,0.720000,0.720000,0.720000,8300
2004-11-11,0.720000,0.720000,0.720000,0.720000,0.720000,900
2004-11-12,0.720000,0.720000,0.720000,0.720000,0.720000,200
2004-11-15,0.720000,0.730000,0.720000,0.730000,0.730000,20900
2004-11-16,0.720000,0.720000,0.720000,0.720000,0.720000,3700
2004-11-17,0.720000,0.720000,0.720000,0.720000,0.720000,20000
2004-11-18,0.720000,0.720000,0.700000,0.700000,0.700000,41900
2004-11-19,0.700000,0.700000,0.700000,0.700000,0.700000,16500
2004-11-22,0.700000,0.740000,0.680000,0.710000,0.710000,135600
2004-11-23,0.710000,0.710000,0.700000,0.700000,0.700000,36200
2004-11-24,0.700000,0.720000,0.700000,0.720000,0.720000,28900
2004-11-26,0.720000,0.720000,0.720000,0.720000,0.720000,0
2004-11-29,0.720000,0.720000,0.720000,0.720000,0.720000,0
2004-11-30,0.710000,0.710000,0.710000,0.710000,0.710000,300
2004-12-01,0.710000,0.710000,0.710000,0.710000,0.710000,8000
2004-12-02,0.710000,0.710000,0.710000,0.710000,0.710000,2200
2004-12-03,0.710000,0.720000,0.710000,0.720000,0.720000,23500
2004-12-06,0.720000,0.720000,0.720000,0.720000,0.720000,300
2004-12-07,0.720000,0.720000,0.720000,0.720000,0.720000,7300
2004-12-08,0.720000,0.720000,0.720000,0.720000,0.720000,0
2004-12-09,0.720000,0.720000,0.720000,0.720000,0.720000,0
2004-12-10,0.730000,0.730000,0.730000,0.730000,0.730000,5300
2004-12-13,0.730000,0.730000,0.730000,0.730000,0.730000,700
2004-12-14,0.730000,0.730000,0.730000,0.730000,0.730000,0
2004-12-15,0.730000,0.750000,0.730000,0.750000,0.750000,14300
2004-12-16,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-12-17,0.750000,0.770000,0.750000,0.750000,0.750000,14100
2004-12-20,0.750000,0.760000,0.750000,0.760000,0.760000,5300
2004-12-21,0.750000,0.750000,0.750000,0.750000,0.750000,2800
2004-12-22,0.750000,0.750000,0.750000,0.750000,0.750000,6100
2004-12-23,0.750000,0.750000,0.750000,0.750000,0.750000,0
2004-12-27,0.750000,0.750000,0.750000,0.750000,0.750000,8900
2004-12-28,0.750000,0.750000,0.750000,0.750000,0.750000,1900
2004-12-29,0.750000,0.750000,0.750000,0.750000,0.750000,2100
2004-12-30,0.750000,0.760000,0.750000,0.750000,0.750000,9000
2004-12-31,0.750000,0.760000,0.750000,0.750000,0.750000,17400
2005-01-03,0.750000,0.750000,0.750000,0.750000,0.750000,1000
2005-01-04,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-05,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-06,0.800000,0.800000,0.800000,0.800000,0.800000,200
2005-01-07,0.800000,0.800000,0.800000,0.800000,0.800000,0
2005-01-10,0.750000,0.750000,0.750000,0.750000,0.750000,1100
2005-01-11,0.750000,0.750000,0.750000,0.750000,0.750000,300
2005-01-12,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-13,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-14,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-18,0.750000,0.750000,0.750000,0.750000,0.750000,15400
2005-01-19,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-20,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-21,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-24,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-25,0.750000,0.750000,0.750000,0.750000,0.750000,20000
2005-01-26,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-27,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-28,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-01-31,0.750000,0.750000,0.750000,0.750000,0.750000,2500
2005-02-01,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-02-02,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-02-03,0.760000,0.760000,0.750000,0.750000,0.750000,71200
2005-02-04,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-02-07,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-02-08,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-02-09,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-02-10,0.750000,0.750000,0.750000,0.750000,0.750000,0
2005-02-11,0.750000,0.780000,0.750000,0.750000,0.750000,8900
2005-02-14,0.770000,0.770000,0.760000,0.760000,0.760000,1500
2005-02-15,0.760000,0.760000,0.760000,0.760000,0.760000,1300
2005-02-16,0.760000,0.760000,0.760000,0.760000,0.760000,200
2005-02-17,0.760000,0.760000,0.760000,0.760000,0.760000,400
2005-02-18,0.760000,0.760000,0.760000,0.760000,0.760000,6100
2005-02-22,0.770000,0.770000,0.770000,0.770000,0.770000,1000
2005-02-23,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-02-24,0.760000,0.760000,0.760000,0.760000,0.760000,300
2005-02-25,0.760000,0.760000,0.760000,0.760000,0.760000,0
2005-02-28,0.760000,0.760000,0.760000,0.760000,0.760000,0
2005-03-01,0.760000,0.760000,0.760000,0.760000,0.760000,200
2005-03-02,0.760000,0.760000,0.760000,0.760000,0.760000,1100
2005-03-03,0.760000,0.760000,0.760000,0.760000,0.760000,2200
2005-03-04,0.760000,0.760000,0.760000,0.760000,0.760000,300
2005-03-07,0.760000,0.760000,0.760000,0.760000,0.760000,1500
2005-03-08,0.760000,0.770000,0.760000,0.770000,0.770000,1700
2005-03-09,0.760000,0.760000,0.760000,0.760000,0.760000,1000
2005-03-10,0.760000,0.760000,0.760000,0.760000,0.760000,0
2005-03-11,0.770000,0.770000,0.770000,0.770000,0.770000,200
2005-03-14,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-03-15,0.760000,0.760000,0.760000,0.760000,0.760000,400
2005-03-16,0.760000,0.760000,0.760000,0.760000,0.760000,65000
2005-03-17,0.770000,0.770000,0.770000,0.770000,0.770000,6600
2005-03-18,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-03-21,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-03-22,0.760000,0.760000,0.760000,0.760000,0.760000,500
2005-03-23,0.770000,0.770000,0.760000,0.760000,0.760000,7400
2005-03-24,0.760000,0.760000,0.760000,0.760000,0.760000,800
2005-03-28,0.760000,0.760000,0.760000,0.760000,0.760000,500
2005-03-29,0.760000,0.760000,0.760000,0.760000,0.760000,300
2005-03-30,0.760000,0.760000,0.760000,0.760000,0.760000,78800
2005-03-31,0.770000,1.050000,0.770000,0.970000,0.970000,47500
2005-04-01,0.760000,0.760000,0.760000,0.760000,0.760000,900
2005-04-04,0.760000,0.760000,0.760000,0.760000,0.760000,0
2005-04-05,0.770000,0.770000,0.770000,0.770000,0.770000,4000
2005-04-06,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-04-07,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-04-08,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-04-11,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-04-12,0.770000,0.770000,0.770000,0.770000,0.770000,0
2005-04-13,0.950000,1.120000,0.950000,1.050000,1.050000,123200
2005-04-14,1.050000,1.050000,0.950000,1.000000,1.000000,50300
2005-04-15,1.050000,1.050000,1.010000,1.050000,1.050000,107000
2005-04-18,1.050000,1.100000,1.050000,1.100000,1.100000,5100
2005-04-19,1.120000,1.300000,1.120000,1.280000,1.280000,9500
2005-04-20,1.200000,1.300000,1.200000,1.280000,1.280000,51300
2005-04-21,1.270000,1.280000,1.250000,1.250000,1.250000,10800
2005-04-22,1.250000,1.300000,1.200000,1.250000,1.250000,16900
2005-04-25,1.250000,1.250000,1.250000,1.250000,1.250000,0
2005-04-26,1.230000,1.230000,1.230000,1.230000,1.230000,3000
2005-04-27,1.300000,1.300000,1.250000,1.250000,1.250000,4600
2005-04-28,1.200000,1.300000,1.200000,1.300000,1.300000,14000
2005-04-29,1.320000,1.320000,1.320000,1.320000,1.320000,4000
2005-05-02,1.330000,1.500000,1.330000,1.480000,1.480000,28600
2005-05-03,1.480000,1.550000,1.480000,1.500000,1.500000,13100
2005-05-04,1.520000,1.540000,1.500000,1.540000,1.540000,6800
2005-05-05,1.540000,1.540000,1.500000,1.500000,1.500000,7700
2005-05-06,1.540000,1.540000,1.500000,1.500000,1.500000,14700
2005-05-09,1.500000,1.500000,1.500000,1.500000,1.500000,7100
2005-05-10,1.500000,1.500000,1.460000,1.470000,1.470000,19700
2005-05-11,1.460000,1.460000,1.450000,1.460000,1.460000,6400
2005-05-12,1.450000,1.560000,1.450000,1.560000,1.560000,7900
2005-05-13,1.560000,1.560000,1.560000,1.560000,1.560000,0
2005-05-16,1.600000,1.600000,1.600000,1.600000,1.600000,10100
2005-05-17,1.600000,1.600000,1.600000,1.600000,1.600000,0
2005-05-18,1.540000,1.550000,1.350000,1.370000,1.370000,79200
2005-05-19,1.400000,1.450000,1.380000,1.450000,1.450000,4300
2005-05-20,1.400000,1.420000,1.350000,1.350000,1.350000,12600
2005-05-23,1.360000,1.360000,1.360000,1.360000,1.360000,900
2005-05-24,1.360000,1.360000,1.360000,1.360000,1.360000,2500
2005-05-25,1.360000,1.360000,1.360000,1.360000,1.360000,200
2005-05-26,1.370000,1.400000,1.370000,1.400000,1.400000,27500
2005-05-27,1.400000,1.400000,1.400000,1.400000,1.400000,0
2005-05-31,1.400000,1.400000,1.340000,1.340000,1.340000,10400
2005-06-01,1.350000,1.370000,1.350000,1.360000,1.360000,21400
2005-06-02,1.360000,1.380000,1.350000,1.380000,1.380000,36000
2005-06-03,1.380000,1.390000,1.380000,1.390000,1.390000,9100
2005-06-06,1.390000,1.390000,1.390000,1.390000,1.390000,400
2005-06-07,1.420000,1.500000,1.400000,1.400000,1.400000,13800
2005-06-08,1.400000,1.400000,1.400000,1.400000,1.400000,0
2005-06-09,1.500000,1.550000,1.500000,1.550000,1.550000,4300
2005-06-10,1.550000,1.800000,1.480000,1.800000,1.800000,29100
2005-06-13,1.800000,1.800000,1.650000,1.650000,1.650000,5100
2005-06-14,1.680000,1.680000,1.680000,1.680000,1.680000,200
2005-06-15,1.850000,1.950000,1.800000,1.850000,1.850000,6700
2005-06-16,1.800000,1.800000,1.800000,1.800000,1.800000,1000
2005-06-17,1.900000,1.900000,1.810000,1.850000,1.850000,15800
2005-06-20,1.810000,1.810000,1.810000,1.810000,1.810000,3500
2005-06-21,1.810000,1.810000,1.810000,1.810000,1.810000,0
2005-06-22,1.810000,1.810000,1.810000,1.810000,1.810000,0
2005-06-23,1.760000,1.760000,1.720000,1.720000,1.720000,3000
2005-06-24,1.800000,1.810000,1.800000,1.810000,1.810000,1500
2005-06-27,1.810000,1.810000,1.810000,1.810000,1.810000,0
2005-06-28,1.750000,1.810000,1.750000,1.750000,1.750000,4300
2005-06-29,1.750000,1.750000,1.750000,1.750000,1.750000,1200
2005-06-30,1.750000,1.750000,1.750000,1.750000,1.750000,3700
2005-07-01,1.730000,2.200000,1.730000,1.950000,1.950000,13400
2005-07-05,1.810000,1.810000,1.810000,1.810000,1.810000,200
2005-07-06,2.050000,2.100000,1.900000,2.100000,2.100000,12600
2005-07-07,2.000000,2.000000,1.800000,1.800000,1.800000,1900
2005-07-08,1.900000,1.920000,1.850000,1.920000,1.920000,3700
2005-07-11,1.960000,1.960000,1.960000,1.960000,1.960000,700
2005-07-12,1.880000,1.980000,1.880000,1.980000,1.980000,400
2005-07-13,1.980000,1.980000,1.980000,1.980000,1.980000,0
2005-07-14,1.880000,1.890000,1.880000,1.890000,1.890000,1200
2005-07-15,1.900000,1.900000,1.900000,1.900000,1.900000,100
2005-07-18,1.900000,1.900000,1.900000,1.900000,1.900000,0
2005-07-19,1.950000,1.950000,1.950000,1.950000,1.950000,3300
2005-07-20,1.910000,1.910000,1.910000,1.910000,1.910000,700
2005-07-21,1.980000,1.980000,1.980000,1.980000,1.980000,500
2005-07-22,2.000000,2.000000,2.000000,2.000000,2.000000,2000
2005-07-25,1.960000,2.200000,1.960000,2.200000,2.200000,19300
2005-07-26,2.150000,2.500000,2.150000,2.420000,2.420000,38900
2005-07-27,2.700000,2.850000,2.570000,2.800000,2.800000,44400
2005-07-28,2.800000,2.850000,2.800000,2.830000,2.830000,6600
